frame,G908R_febuxostat_rep1,G908R_febuxostat_rep2,G908R_febuxostat_rep3,G908R_natural_rep1,G908R_natural_rep2,G908R_natural_rep3,R702W_febuxostat_rep1,R702W_febuxostat_rep2,R702W_febuxostat_rep3,R702W_natural_rep1,R702W_natural_rep2,R702W_natural_rep3
1705,40.3635,52.4206,5.6967,38.1065,25.1426,53.5667,35.5157,25.1330,49.1622,42.2821,29.8473,34.6666
1706,40.4778,52.0241,29.9188,36.3481,23.3696,52.1663,35.1847,24.7510,47.5037,42.7708,30.0936,40.1575
1707,36.1439,54.0098,33.7080,36.0552,23.6862,50.7764,36.4113,24.5888,48.8929,43.1404,29.9876,37.7223
1708,35.7884,54.6483,32.9893,35.8440,24.5011,50.5241,36.1877,25.2648,48.9961,41.8943,25.2431,37.5419
1709,34.4920,53.8850,32.8127,35.8015,19.6976,50.8493,36.2570,28.2567,47.3096,42.2986,29.2657,32.9811
1710,34.1307,54.2533,32.6390,36.8292,20.8673,51.0918,35.8887,27.2577,50.2983,43.2250,29.6371,33.8617
1711,34.6956,55.1590,9.5423,36.9981,20.5113,51.1435,36.4795,27.2069,50.7725,43.6015,29.1747,34.4489
1712,34.7307,54.6013,9.7840,36.0334,19.8023,49.6373,36.8001,26.6060,51.1032,43.1817,29.6919,36.9482
1713,34.6700,54.6054,9.9082,36.7987,19.9198,50.1247,36.6285,26.6392,52.2091,41.8789,29.9332,35.3192
1714,35.4022,55.2973,9.9567,36.3082,19.0375,46.0737,36.6701,27.2599,52.8734,43.8245,30.1067,34.8946
1715,34.0779,55.2362,10.2356,37.0680,18.8951,46.2158,35.6981,22.6579,52.7903,43.2644,30.7694,35.1741
1716,33.3236,54.7893,10.4403,37.1232,21.2986,45.8603,34.8010,27.5849,53.8371,42.5978,32.2989,39.9321
1717,33.2636,55.2155,9.5787,37.7344,20.2481,45.8470,34.6534,28.2764,54.4069,43.3846,32.5386,35.7280
1718,33.9076,54.5161,10.2883,36.5902,18.7004,46.7817,34.2062,29.5570,53.8340,43.7047,33.0018,40.4563
1719,34.0607,53.8556,10.3644,37.5181,19.9242,45.7768,34.2515,30.4146,54.0580,43.2547,29.8467,35.7624
1720,35.0329,55.1118,9.7574,39.2578,19.6037,45.8180,34.1622,30.5855,54.6108,44.0536,29.1090,40.0934
1721,34.5975,53.6311,9.3505,39.2454,19.0827,45.7383,34.6744,30.1592,54.2401,44.0914,28.8545,35.7612
1722,34.6725,53.8334,10.7921,39.4247,19.4797,45.9077,34.5413,29.1904,54.7916,44.2305,28.2404,35.9943
1723,34.4777,52.8554,10.3284,39.7659,19.9312,49.7801,34.9291,29.2341,54.6267,44.4681,33.1307,35.7284
1724,33.9780,54.0586,11.0466,39.5527,18.8849,48.9411,35.4149,29.8185,55.1609,43.7498,34.5552,40.0001
1725,33.5966,54.6605,10.7478,39.7571,18.9826,50.0727,35.7393,29.0551,54.6313,43.2390,34.0191,40.0603
1726,33.1711,55.5673,11.3166,40.0006,19.2502,49.8342,36.8503,29.0514,54.8385,43.3113,35.3890,39.9070
1727,33.7901,55.2762,10.8060,39.1133,19.1341,50.1454,36.6270,28.6398,53.1870,43.1255,35.2880,40.4522
1728,32.7849,54.7809,10.8833,37.8380,19.1830,49.5222,37.0879,26.6082,53.2965,43.2659,35.4463,40.5156
1729,34.0589,54.8090,11.0871,39.0528,20.1749,49.7369,36.4503,26.9876,54.6291,42.8323,34.4212,41.0170
1730,34.2279,54.7966,11.0883,38.7848,19.6783,54.3029,36.9366,26.4904,53.3544,43.8192,34.2827,45.2633
1731,35.4175,55.1826,11.0877,40.1093,20.5198,53.3941,35.8838,25.6570,53.1326,45.2266,38.3289,45.5582
1732,34.1638,54.8291,10.6635,39.5673,22.7841,51.6404,35.8364,25.0256,52.6572,45.4573,34.8734,45.5087
1733,34.3607,55.5026,10.6836,40.2553,22.0362,51.3138,35.7463,25.6292,51.7884,45.9612,34.0681,45.3541
1734,34.5665,55.3022,9.4589,38.7625,22.2060,50.2725,35.8431,25.9263,52.1622,46.1929,35.2967,43.2545
1735,34.8384,55.7117,10.3176,38.4005,22.7923,50.5873,35.7364,25.8294,53.1683,45.7643,35.6038,43.3720
1736,35.2955,54.9110,10.2680,39.2804,22.3657,50.4728,36.0043,24.7905,53.0725,44.3239,39.1009,43.9761
1737,34.9268,55.7835,10.4110,36.1483,21.8878,49.4004,35.6144,28.7830,52.3450,44.3703,39.1438,44.1609
1738,34.4117,56.4832,42.4511,36.7938,22.6129,50.9279,35.6769,25.3839,52.9290,44.0806,39.6253,43.7918
1739,34.4475,55.5220,41.1596,37.7514,23.3237,51.6294,35.2411,29.3324,53.3924,44.6660,39.8090,43.4272
1740,34.3553,55.6917,41.4112,38.1342,23.2825,52.5822,34.1896,28.5762,54.8622,44.0102,39.5457,38.4740
1741,34.2470,55.7435,41.9967,37.7631,22.2636,52.3692,34.4872,28.9826,54.2614,45.3247,40.4679,43.6228
1742,34.8528,56.4364,42.5373,36.8389,23.1807,51.4183,34.3830,26.5794,54.5564,46.0540,39.3494,38.1677
1743,35.8723,56.6946,41.9656,35.5562,22.6089,51.1519,34.5935,28.7825,54.0855,43.9949,38.9781,42.2855
1744,36.0759,57.0494,40.9642,37.1495,24.3846,51.3604,34.5213,28.6130,54.5654,43.9063,39.7405,37.3107
1745,35.5339,57.7519,41.3656,37.0597,24.4747,51.4649,34.4768,28.8393,55.1501,42.9526,39.9814,43.0084
1746,34.7059,57.2992,41.4928,37.2564,24.6944,53.1050,33.9480,27.8887,56.0759,43.9595,40.4017,42.5929
1747,35.0495,57.5978,41.7244,36.7740,24.3959,52.0416,34.2608,28.1926,56.3410,43.3674,39.6661,37.0184
1748,33.3144,57.7307,41.8738,36.7381,24.5806,52.1057,34.2901,28.1897,56.1987,44.6242,39.7921,37.4513
1749,33.4263,57.8187,41.6644,37.6571,24.9317,50.9929,34.2729,28.7159,55.2288,45.0095,38.8513,43.2600
1750,31.9406,57.4196,40.7362,37.8362,24.8715,51.5126,33.0923,28.8154,55.4380,43.7582,38.6843,44.0454
1751,33.6018,57.5669,41.1624,37.0712,25.1333,52.5234,33.3826,28.0948,55.9635,43.5779,39.7464,43.6294
1752,34.1074,57.8714,41.0960,37.4967,24.5878,52.3321,34.0492,28.2853,56.8352,43.3047,39.4276,43.3538
1753,33.7858,57.6335,41.7660,36.3369,25.8769,52.6892,34.1036,28.2675,55.8434,43.1225,40.7208,43.6448
1754,35.4239,56.9641,41.7737,37.7057,25.2871,51.1311,34.1015,25.7394,55.7805,42.4251,41.3917,44.0694
1755,34.5669,57.3049,41.7769,38.7656,25.9370,52.0854,34.5148,26.9553,56.1322,40.5704,41.1948,44.4757
1756,32.4860,57.6146,41.3858,40.1545,27.6063,52.3087,34.4135,27.1468,54.5551,41.3502,40.5963,45.3019
1757,32.1337,57.3819,40.5919,39.5868,26.9047,52.3842,35.5012,28.6907,55.9788,42.6869,41.2524,44.7871
1758,30.9317,57.6362,40.9433,38.7518,26.6579,52.6234,34.9916,28.4572,56.8637,42.4293,41.1581,44.6076
1759,31.2917,57.2997,41.2204,39.0205,27.6363,49.0908,35.5526,28.1192,56.0086,42.4525,41.9628,44.7557
1760,30.7564,57.3997,41.6801,38.4568,26.6571,48.3019,35.8241,28.9300,56.1966,42.7053,41.7497,45.7276
1761,31.4961,57.7471,41.0950,38.9438,26.5315,49.7114,35.5253,29.7191,57.1187,42.1040,42.3642,45.4181
1762,30.6761,57.7757,41.5074,39.0093,26.0075,49.1442,35.7940,28.9321,57.8538,43.8266,42.5916,45.9655
1763,32.3673,57.0432,41.6629,39.5273,27.3129,48.4821,36.2198,28.2613,58.1987,43.4745,41.9499,44.4694
1764,32.0010,56.9790,41.5001,40.3396,25.4564,47.5922,36.3443,28.2786,58.4776,44.0719,42.4393,44.9984
1765,33.6091,57.0868,41.8296,40.0958,24.7794,48.0642,35.8346,28.5903,59.0440,43.4792,43.2807,45.3231
1766,33.2373,56.7428,41.6507,39.7508,24.9954,48.5402,35.0309,28.3428,58.8465,43.1331,43.0628,45.1676
1767,33.4279,56.3427,40.8082,39.8488,25.8837,47.8554,35.4341,28.2302,59.1116,43.0242,47.3378,44.7839
1768,34.5457,56.3094,41.0204,40.9285,25.4333,48.7425,35.6021,29.0589,58.5521,42.8754,47.7435,43.6314
1769,35.1167,56.7215,41.2646,40.5673,25.6902,48.5948,34.9026,28.5905,59.1131,43.3135,48.0933,44.4366
1770,35.7503,56.5231,58.8132,41.2889,24.8525,48.4968,36.1747,28.4564,58.6832,45.5476,48.3857,43.7161
1771,35.1578,56.3727,40.8366,42.0183,25.5154,48.3150,35.5775,27.9119,58.3700,44.3675,48.5559,43.8302
1772,35.4138,56.0388,57.1517,41.3824,24.7175,48.8036,35.3833,27.7554,58.3048,42.6243,48.1739,43.4263
1773,35.0496,56.9468,56.4481,42.1981,23.9217,49.0125,35.2505,27.4209,57.8421,42.7170,46.9554,45.1767
1774,36.5506,57.4918,56.3634,42.6498,24.6136,48.1169,35.8630,27.6757,58.0513,44.1215,47.1723,44.3581
1775,35.4987,56.9266,56.2179,43.6152,24.8355,49.1271,35.5176,27.2760,56.6988,43.3971,45.9304,45.1646
1776,35.6683,57.5658,56.5494,43.8579,25.0347,49.0731,36.2356,27.7044,56.0434,43.3100,46.5193,44.5856
1777,36.5952,57.1974,56.9621,42.4841,25.3805,48.6919,35.4453,27.7394,56.1155,43.7473,48.0089,44.5485
1778,35.8452,58.7255,55.9444,42.9313,26.6584,48.4491,36.2445,28.2021,55.5201,43.2240,45.6628,44.8253
1779,35.8818,58.5314,56.9117,43.4365,28.0269,49.9822,35.9421,28.0890,55.6951,42.2983,47.3172,44.2892
1780,35.6519,58.7672,56.8734,42.4045,28.6834,49.4857,34.3813,27.6558,55.0455,44.3771,46.1241,42.9729
1781,33.9549,57.8357,56.5752,41.7623,28.4849,49.1088,35.1500,28.2846,56.5758,43.7254,45.7578,43.4522
1782,35.6898,58.8083,56.5943,42.0159,29.1848,49.8817,35.2323,27.6930,56.3957,43.9258,45.4534,44.0227
1783,35.9110,58.4747,56.2862,42.7188,28.7639,48.9606,35.7802,28.1919,55.6894,43.2437,45.4560,44.6808
1784,35.5258,57.4752,56.0212,44.1764,28.6497,49.8252,34.4893,27.9248,54.7917,43.0464,46.0203,43.8152
1785,36.0553,57.7332,56.2247,43.8251,27.5242,49.8720,34.7362,28.3323,56.9776,43.7441,42.8787,43.3481
1786,36.0426,56.2346,57.2928,43.7146,26.4491,50.2968,34.2160,33.2552,56.8498,43.8053,42.7773,44.1439
1787,35.5191,56.6266,57.6097,44.1442,25.9604,51.3207,33.1433,28.2425,56.4889,43.8758,45.6109,43.3812
1788,35.6706,54.8658,57.6621,43.0528,26.5782,51.1639,33.6469,32.2713,56.7555,44.6633,44.3425,43.7662
1789,36.1890,56.3870,56.8456,44.6528,26.5678,50.6709,33.4269,32.5472,56.2762,44.9124,45.2851,44.9115
1790,36.2919,56.3865,54.7767,44.3040,27.3079,50.1226,33.0488,31.3789,55.9412,44.2793,44.7375,45.3303
1791,36.6100,57.0817,54.6251,45.0333,28.8392,50.4725,33.5235,31.6262,56.2666,46.1297,44.5785,45.3066
1792,36.2279,56.4724,57.3977,44.2253,26.3331,49.7339,33.0621,32.2436,57.2133,46.2923,44.3830,45.5892
1793,36.3402,54.8802,56.8319,43.8651,27.2652,49.5060,33.6711,29.4132,57.1758,47.3642,44.6993,45.3963
1794,35.0086,53.8212,55.9889,45.1890,26.6361,50.9100,33.4475,33.1586,57.6800,45.6278,44.6460,45.2763
1795,35.6855,54.5875,55.3914,45.3816,28.4129,50.4504,33.3983,33.0535,57.4157,45.9612,43.8940,44.5659
1796,35.3988,56.0896,55.0704,46.5181,30.1876,50.3834,34.0020,32.7684,57.1983,44.7743,43.8964,45.0283
1797,36.1479,55.4915,55.8929,46.8100,30.3447,50.5203,33.5799,33.5546,57.5175,46.3238,44.0542,45.4992
1798,37.3136,55.2944,56.0076,46.7768,29.9112,50.8657,33.1111,33.6973,56.9036,46.5525,43.4192,46.2799
1799,37.8883,54.3151,54.5945,45.7699,29.6719,50.2201,33.6735,29.1003,56.7024,45.7424,42.3660,46.0476
1800,36.0761,53.7926,52.1817,46.7122,30.9309,50.6087,33.4078,32.6789,56.8334,45.2336,41.7870,45.6747
1801,36.2886,53.8011,52.8888,45.6001,30.9683,50.7951,33.0829,32.0704,57.8822,46.0960,42.1902,46.1054
1802,37.1831,53.7819,53.5537,45.1746,31.1879,50.9172,33.7247,30.9899,57.4276,46.3121,42.2724,45.6176
1803,38.2419,54.1706,53.1557,45.0438,31.2216,49.8034,34.2952,30.0675,57.9916,45.7102,38.9113,46.2294
1804,37.1628,53.5181,52.6331,45.9621,30.3495,50.3747,33.7061,28.9448,59.1231,44.8556,40.0814,46.1339
1805,38.1812,52.7226,53.0744,46.4041,29.1793,50.1394,32.9393,30.9121,59.8565,46.3277,40.4165,45.1156
1806,37.9698,53.1821,53.3946,46.8319,30.8457,48.7120,32.8368,30.5998,59.9303,46.2510,39.6709,45.2068
1807,38.1680,54.0335,53.5457,47.4005,31.9788,50.1714,32.9950,30.5442,59.8745,46.5214,38.9723,45.9610
1808,38.6602,53.4919,54.4733,47.3389,29.3273,49.5521,33.3786,30.2222,59.2165,45.8170,39.2967,45.5321
1809,38.3963,55.2653,55.0682,48.6137,31.2000,48.0890,33.7225,30.3212,59.9207,45.1901,39.1576,44.7121
1810,38.8542,53.6968,55.4824,47.8443,31.8265,47.6481,33.3730,28.7396,60.3133,43.8900,39.8279,43.4939
1811,39.5327,54.3459,54.4299,48.7447,29.2146,48.2785,33.7307,29.2647,60.2722,44.3564,39.5331,43.5237
1812,39.6570,55.0738,54.3634,47.9456,29.7465,48.3604,33.1942,27.6689,60.3521,44.9128,39.1554,43.4384
1813,40.5054,55.3695,52.9248,48.3345,29.7885,47.4957,32.8763,28.1611,59.9926,45.2406,39.4370,43.4420
1814,39.9265,55.6690,52.3615,48.4194,30.8795,47.9577,32.9146,28.8675,59.6541,44.0640,38.9851,43.7742
1815,40.2243,55.3777,53.2533,48.2246,32.1282,48.0433,32.2974,29.7337,34.0994,43.8233,38.9335,43.7488
1816,39.7157,56.4354,53.9508,48.1698,31.5091,46.0518,33.0365,29.7167,34.5872,43.9630,38.3332,43.1929
1817,40.3050,56.3980,53.7660,47.6797,31.3466,46.7480,32.3301,30.3756,34.7370,44.1105,41.3003,43.4361
1818,41.2522,56.7062,56.4803,47.5604,30.3735,46.0831,31.5738,30.6699,34.7311,43.7367,41.9005,43.5861
1819,41.0928,56.9368,57.1421,46.5443,30.5293,46.6253,31.6678,30.1813,34.8039,44.0838,41.6702,44.0866
1820,41.1867,55.9734,56.3514,45.4745,32.2974,46.4034,31.6511,30.3621,34.3566,44.2497,38.0553,43.8379
1821,41.7352,57.0410,56.9109,45.7067,32.9258,46.5160,31.5491,31.3553,34.6617,45.1173,37.4358,43.0957
1822,40.7741,57.0548,58.0014,46.3536,32.5083,46.6123,30.8913,32.4478,35.6241,45.9943,37.6286,42.7837
1823,41.1904,56.0500,58.4378,46.1548,31.8535,47.2904,30.8316,32.6856,35.1125,46.1094,36.8414,42.6152
1824,40.7797,57.1564,58.1425,45.8928,34.6009,47.9451,31.2041,32.6321,35.4115,46.0689,36.3121,42.3919
1825,40.5726,58.1895,58.1763,46.8909,35.9869,48.3129,31.3425,33.2319,35.7545,46.0625,36.4391,42.2436
1826,42.1355,57.9678,58.1445,47.0361,36.5369,51.8575,30.8115,33.1356,34.9776,46.7890,36.0002,42.1823
1827,41.4895,57.7250,58.2739,47.0892,36.4168,46.9469,31.0748,32.1706,35.8013,46.6720,36.4993,42.5951
1828,41.8846,58.3064,58.1072,48.2532,37.0098,46.6705,31.1633,32.4717,36.2218,46.3642,36.4837,42.8793
1829,41.5089,57.7362,57.6806,47.1883,36.7710,47.0974,31.5100,32.0600,35.4323,45.7563,36.6731,43.2182
1830,41.0261,57.0822,56.4703,45.7839,37.6794,46.2743,31.5196,32.3566,35.6968,46.4544,36.1177,43.6428
1831,41.7962,56.6487,56.9588,45.4214,37.0615,46.1208,31.0536,32.7453,35.2633,46.6196,35.4214,43.9285
1832,42.3936,56.0490,56.8574,45.1968,40.1710,45.3047,31.4744,33.8208,36.1045,46.0667,36.7383,43.5537
1833,44.1917,56.2160,57.3009,46.2653,39.9871,46.0851,31.2905,35.0300,39.9917,46.9751,37.4845,43.3700
1834,43.0599,55.9321,56.5451,45.0424,39.6715,45.7651,32.0840,34.4146,39.9450,47.0990,37.9623,42.1969
1835,44.4536,54.5815,41.7189,44.3093,39.2968,45.3459,32.2745,33.3415,39.9591,47.2866,37.1316,42.0954
1836,44.6798,54.7606,41.2027,43.9093,36.0952,45.0587,32.1463,33.6466,39.5038,47.7584,37.6012,42.7337
1837,45.9995,55.4863,41.6365,44.5747,35.8606,45.6368,31.5263,33.1082,39.4989,47.3608,37.5779,43.4107
1838,46.3238,54.8021,40.3386,45.1944,35.7127,45.8692,31.3885,32.7328,39.2570,47.0392,37.3880,43.4521
1839,47.0349,54.8617,39.3483,45.7597,35.3072,44.2339,31.5267,33.0605,40.1472,46.4258,36.4618,43.1434
1840,46.7384,55.4261,40.0429,45.9430,38.3348,44.6059,31.3347,32.6872,40.7292,47.4397,36.6252,42.1329
1841,46.2417,54.3949,54.3253,46.1759,38.9113,43.9389,31.1955,33.1617,40.5131,47.8758,37.1973,41.7881
1842,46.5441,53.8008,55.1551,47.0510,39.1370,43.0111,31.3169,33.0447,41.2687,48.1220,36.3675,41.8014
1843,47.5501,54.6858,54.8402,47.6070,39.2221,42.3698,31.1252,33.7398,41.3075,48.2596,36.7980,42.0928
1844,42.9215,55.2422,53.8012,47.7236,38.8975,42.5346,31.3457,33.5506,41.2623,49.1922,36.6230,42.2718
1845,46.5732,54.7034,53.4089,48.8386,39.7242,42.1106,30.6784,34.4233,41.6450,49.5788,36.1158,41.5804
1846,46.6519,54.8884,54.2035,47.9274,39.3533,42.4963,30.6486,35.1152,37.1464,49.5984,32.1153,42.3284
1847,44.6183,56.1008,53.0391,49.1786,37.0984,42.6497,30.0525,34.2178,35.9397,49.1870,31.5930,41.8665
1848,45.3555,55.9931,53.5070,49.6268,37.8298,43.9070,29.1086,34.8529,40.9606,47.5780,32.7487,41.6721
1849,44.1312,56.1442,52.4008,50.1407,37.4746,42.6603,29.6262,34.5878,41.7387,51.3632,32.7305,41.1620
1850,43.1220,56.0834,51.8460,49.3558,36.4994,43.3519,29.2157,34.5615,40.7803,51.3952,33.4608,41.4999
1851,43.5389,56.4233,52.6789,49.4640,35.7454,43.1128,29.0304,33.9370,40.7193,51.5019,29.4598,41.2047
1852,44.9476,55.9773,53.5457,49.4265,37.4330,41.4754,29.7856,32.0843,39.9897,51.6167,29.5923,41.7951
1853,44.6892,56.6420,53.7245,48.7222,37.2648,41.4985,30.3004,33.3121,34.6662,52.2893,31.1356,40.8694
1854,43.9485,56.1431,55.2730,48.0418,37.8453,40.3929,29.9571,32.7070,34.7080,52.1025,31.1719,40.7233
1855,45.8027,56.8432,55.9441,48.6314,37.8378,40.8642,30.0978,32.5121,39.7986,50.9364,31.9928,40.1301
1856,45.0061,56.3867,55.3014,48.3900,38.8089,39.7791,30.1268,32.2577,34.7537,50.3887,31.7488,41.1471
1857,45.6363,57.2991,55.6514,47.6929,39.0989,40.9284,29.4882,31.7021,39.5398,52.1026,32.0906,40.8796
1858,45.4186,57.2184,55.4743,48.7133,39.2718,40.7356,26.6626,31.6437,34.7012,53.5505,32.3239,46.2880
1859,45.6849,55.5159,55.2205,49.0666,40.8105,40.5047,26.2491,31.2796,40.9261,51.3049,32.0268,45.6503
1860,46.1887,57.7202,55.7673,48.4720,41.2001,40.0717,26.6403,31.6856,41.3042,51.4879,32.1977,45.4443
1861,45.9416,57.8052,55.5522,49.0387,39.2239,40.2761,27.7785,31.6966,40.3283,51.2163,32.1462,46.0889
1862,46.1450,55.6937,54.2606,49.7800,39.6546,40.5225,27.6041,31.0637,40.2136,51.7908,32.1115,45.8729
1863,45.3473,56.4960,54.3117,48.8855,39.4896,41.2135,27.8528,30.8850,39.8619,52.3675,31.2514,45.8189
1864,45.7529,57.2157,54.9876,48.5262,38.7432,41.0959,27.3258,31.0860,39.1476,51.7929,30.7776,46.8038
1865,45.4597,57.2922,55.0336,47.7099,39.0756,41.1531,27.6213,32.4699,39.8794,51.1358,30.8874,46.6785
1866,45.0038,58.0297,55.5110,48.7368,39.1349,43.4675,28.4567,31.8671,40.3471,51.0503,31.9598,46.4452
1867,45.1881,57.3560,55.7191,47.9405,38.8401,41.9543,28.0678,31.5513,40.1196,50.4689,32.1390,45.3179
1868,45.5555,58.5975,56.4744,47.4201,38.4614,41.6401,28.6831,33.5018,40.2866,45.6408,32.8848,45.0652
1869,45.0549,56.9504,55.6416,48.6789,37.1136,42.3400,28.8214,33.8025,40.0314,48.8382,33.9929,44.2983
1870,44.9712,58.5036,54.8541,48.9200,38.0095,41.5637,29.4436,31.6695,40.5695,50.0860,34.1872,44.6986
1871,43.0506,58.6019,54.2833,48.4406,38.2127,42.5730,32.3174,33.3234,40.6030,45.4073,34.8376,45.6737
1872,43.5015,59.1123,54.7746,48.5805,38.4969,43.1094,29.7825,32.1701,40.5680,50.2294,34.6350,45.0054
1873,44.9242,58.7856,54.9354,49.8355,38.9680,42.2744,32.8368,34.1390,40.7796,50.7408,36.2549,44.8832
1874,43.7099,59.0246,38.9380,48.2233,38.5212,42.4536,32.4035,33.8343,41.2901,50.9056,36.4737,44.9717
1875,42.4945,60.1269,53.7725,45.7705,38.1420,42.4988,32.6249,32.7960,40.2127,50.6853,36.2641,44.4245
1876,42.5477,60.1745,40.0668,45.6292,36.7787,41.6322,31.9183,34.1945,39.7323,50.6812,36.1268,44.5685
1877,42.2942,61.4166,55.0876,45.9928,37.9941,45.7971,31.9334,32.9155,39.0036,50.3696,36.3434,44.1675
1878,42.7904,60.4781,56.0768,46.4490,38.1573,47.5366,31.9238,32.6739,39.9019,51.0342,37.1414,44.3664
1879,41.7230,59.9553,59.0581,47.3601,38.1949,44.9926,32.5326,32.2863,40.1292,50.3050,36.9799,44.6791
1880,43.5341,61.3336,56.7878,47.2286,38.5608,45.3534,33.1185,31.2736,38.6543,50.8657,36.7590,43.5053
1881,42.5166,61.3616,55.8477,46.5077,37.8836,45.6007,33.1676,33.0350,38.4998,50.5459,36.5024,43.7543
1882,43.8211,61.5763,57.0977,46.8803,37.8861,45.4119,32.6585,32.4549,39.2131,50.8825,36.2101,42.7176
1883,44.2748,61.5393,55.9229,45.5283,37.8951,47.4890,32.8819,32.3036,39.6499,50.8021,36.2565,43.5008
1884,43.9101,61.2472,55.8731,45.3465,38.3030,47.9579,33.2233,33.3505,38.6150,50.6549,36.0122,44.0369
1885,44.0718,60.9965,53.7374,46.2182,38.7309,49.2924,33.1970,31.9973,38.1271,50.8166,35.7137,44.5579
1886,45.2883,60.8742,37.0882,44.7967,39.0926,48.8698,33.3717,32.1840,38.3920,52.1992,35.7143,43.1452
1887,45.6989,60.8958,37.0744,44.9802,40.5252,45.9010,33.5687,33.3165,38.9486,52.2897,34.9069,43.6800
1888,46.0255,60.7520,36.5304,45.8867,41.2011,49.0478,32.9992,32.1210,38.3836,50.8145,35.3649,42.2503
1889,46.3327,60.6759,37.1892,44.9290,40.4509,49.6393,33.9442,32.9021,38.5675,52.4353,35.3692,43.0787
1890,45.4224,60.0131,52.5625,44.7910,41.5774,50.1328,33.7278,33.1992,38.4732,51.6322,35.5356,42.9240
1891,47.0144,60.8951,51.3205,44.6956,42.0664,48.8947,34.5170,31.8810,38.0896,51.1864,35.6771,42.8916
1892,47.0126,61.4672,36.2208,46.0097,41.2857,45.0027,33.4958,31.8473,39.3663,50.9441,36.1322,42.3985
1893,47.2961,62.3623,51.2756,45.0868,41.2028,45.7187,33.3800,32.0239,40.0347,50.1203,36.8545,43.0697
1894,49.4940,63.5067,49.8346,44.7611,41.2300,45.6772,33.8970,31.7811,40.2803,49.8718,36.7528,42.5519
1895,47.4285,62.1141,48.9923,45.2324,41.5388,50.4448,33.6246,34.9386,40.3101,49.3865,36.0622,42.8806
1896,47.4629,63.0705,49.7814,45.1169,41.7501,51.5722,33.2945,35.2454,40.3231,48.9862,35.0271,42.3890
1897,47.7567,62.2774,51.1386,45.6345,41.5662,52.6628,33.3618,34.3724,41.2210,48.3548,35.6601,42.7016
1898,46.6683,61.8000,50.1804,47.6431,40.5686,52.8630,34.1309,33.9746,41.0224,48.3006,36.2269,41.9434
1899,46.1747,61.4248,49.8427,46.5864,41.4877,49.0917,34.6086,34.0788,40.4987,48.7855,37.0283,42.0281
1900,48.4613,62.4005,53.7924,45.3337,41.5479,52.6616,34.4887,33.7272,40.8642,50.2512,37.3668,40.8875
1901,47.6537,61.9737,54.3890,46.9076,41.6475,50.0713,34.0888,34.6942,40.5731,49.2873,37.1885,41.6926
1902,46.0425,60.5826,55.1106,47.5509,42.5107,53.7944,33.2347,34.8081,41.3466,49.1674,36.9783,41.6738
1903,46.3987,60.3703,50.4915,47.4842,42.2812,54.2747,33.4051,35.2088,41.7550,49.1552,36.1856,41.8941
1904,47.7419,59.8590,51.0657,45.4580,42.4913,55.6571,33.0741,33.9420,42.6980,49.3912,36.4698,41.5437
1905,46.2067,60.7257,50.0256,46.3324,43.5319,56.3342,33.6766,34.9182,41.7623,49.5928,36.5556,41.4179
1906,45.6059,59.7817,49.8590,45.8840,44.1516,57.4528,33.4193,33.5184,41.5549,49.1767,36.7389,41.6023
1907,44.2619,58.7184,50.5556,46.4372,43.2845,56.5407,34.0480,33.9542,41.5628,49.4832,37.1430,41.4714
1908,40.9599,59.2297,50.4107,45.9838,43.4340,56.0136,32.9447,34.1240,40.5601,49.2136,37.3369,40.9448
1909,39.9082,59.2714,49.4625,45.3556,43.6455,55.7001,33.3619,34.2396,40.5312,51.0609,37.3774,41.0305
1910,39.3656,58.7596,50.0206,44.7047,44.3017,54.9775,32.8396,34.3348,40.4983,52.5356,37.5811,40.9683
1911,36.8522,60.4001,49.7666,44.1373,43.9098,54.0871,31.5320,33.5017,40.4210,51.9195,38.1524,40.3380
1912,35.8648,60.9255,50.3352,44.4339,43.1225,54.8377,31.5159,33.2223,40.9958,52.8113,36.9284,40.5205
1913,35.9495,60.4684,49.6254,45.5474,43.9797,54.7606,31.7517,34.9942,40.6960,51.8598,36.5258,40.6182
1914,37.2767,59.4388,50.0171,44.0684,43.9372,55.3309,31.8473,36.2624,40.6381,52.4549,36.4399,39.9851
1915,35.1829,58.9636,49.1882,44.7340,44.9518,56.5618,32.6472,34.9303,39.9839,53.5828,36.8068,41.8538
1916,36.7365,58.7541,49.3006,45.8131,40.5589,56.8455,33.0097,36.6383,40.1130,52.7516,37.8603,41.7190
1917,35.7096,58.1455,50.0063,45.6941,44.0070,56.9462,32.2275,36.6855,39.7561,53.4774,39.1467,41.3620
1918,36.1120,57.7567,50.0881,45.1213,42.4215,56.9772,32.7757,36.5573,39.7007,53.9331,39.5490,40.9735
1919,36.2481,57.8516,53.2424,44.6869,43.9573,55.1629,31.8422,34.7246,39.2285,54.1683,39.9725,41.1801
1920,40.1914,58.1128,51.1409,43.6632,44.9770,55.2781,31.3342,33.9699,38.7996,54.8614,39.3838,41.5928
1921,36.2223,56.6856,50.7503,44.8470,44.9468,54.5655,29.9588,33.4070,38.8718,54.4972,39.6453,41.8727
1922,40.8872,56.6967,49.4264,44.9818,45.5484,55.1025,30.2964,29.8478,38.5218,54.6957,37.9890,9.1072
1923,40.7450,57.3166,49.4874,43.5674,46.6531,54.9031,30.0298,35.5839,39.2425,54.3939,37.3053,9.4881
