compound_id,smiles,cnn_affinity,type,has_smiles,drug_name,final_smiles
5504,SMILES c1ccc(CC2=NCCN2)cc1,2.72101283,Natural,True,,SMILES c1ccc(CC2=NCCN2)cc1
201536,SMILES CC(=O)Oc1ccc2c(c1OC(C)=O)-c1cccc3c1C(C2)N(C)CC3,3.95239377,Natural,True,,SMILES CC(=O)Oc1ccc2c(c1OC(C)=O)-c1cccc3c1C(C2)N(C)CC3
400652,SMILES C=CCC1(O)c2cccc(O)c2C(=O)c2c(O)cccc21,4.72874498,Natural,True,,SMILES C=CCC1(O)c2cccc(O)c2C(=O)c2c(O)cccc21
6971,SMILES CC(=O)Nc1ccccc1C(=O)O,3.11207128,Natural,True,,SMILES CC(=O)Nc1ccccc1C(=O)O
400498,SMILES c1ccc(P(CCP(c2ccccn2)c2ccccn2)c2ccccn2)nc1,3.68810725,Natural,True,,SMILES c1ccc(P(CCP(c2ccccn2)c2ccccn2)c2ccccn2)nc1
2110,SMILES CC(N)(Cc1cccc(O)c1)C(=O)O,4.15554619,Natural,True,,SMILES CC(N)(Cc1cccc(O)c1)C(=O)O
6864,SMILES O=c1cc(O)[nH]c2ccccc12,2.78576779,Natural,True,,SMILES O=c1cc(O)[nH]c2ccccc12
300756,SMILES CC(CN=Cc1ccccc1N)N=Cc1ccccc1N,3.39413142,Natural,True,,SMILES CC(CN=Cc1ccccc1N)N=Cc1ccccc1N
300993,SMILES COCCC(=NNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])c1ccc(OC)cc1,4.69919157,Natural,True,,SMILES COCCC(=NNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])c1ccc(OC)cc1
20164,SMILES CCOC(=O)CSC=C(C)OP(=O)(OC)OC,2.91346192,Natural,True,,SMILES CCOC(=O)CSC=C(C)OP(=O)(OC)OC
201414,SMILES O=C(CN1CCOCC1)NN=CC(=O)c1ccccc1,3.44561505,Natural,True,,SMILES O=C(CN1CCOCC1)NN=CC(=O)c1ccccc1
401787,SMILES COc1cc(Br)c(CC2C3=C(CCN2C(=O)C2CC2)CC2(CC3)OCCO2)cc1O,5.32841921,Natural,True,,SMILES COc1cc(Br)c(CC2C3=C(CCN2C(=O)C2CC2)CC2(CC3)OCCO2)cc1O
300760,SMILES c1ccc(CNCCCNCc2ccccn2)nc1,3.02312469,Natural,True,,SMILES c1ccc(CNCCCNCc2ccccn2)nc1
201951,SMILES Nc1nc(CCN2CCN(c3ccccc3)CC2)nc(NC2CCCCC2)n1,4.82269096,Natural,True,,SMILES Nc1nc(CCN2CCN(c3ccccc3)CC2)nc(NC2CCCCC2)n1
300623,SMILES CCCN(CCC)C(=N)C(=N)N(CCC)CCC,3.35196877,Natural,True,,SMILES CCCN(CCC)C(=N)C(=N)N(CCC)CCC
173,,3.4571743,Natural,False,,
436,SMILES CNC(=O)CCC(=O)c1cccnc1,3.57142472,Natural,True,,SMILES CNC(=O)CCC(=O)c1cccnc1
200477,,3.30756974,Natural,False,,
2916,SMILES NCCSP(=O)(O)O,4.31211281,Natural,True,,SMILES NCCSP(=O)(O)O
6621,SMILES O=S(=O)(c1ccccc1)c1ccc(Cl)cc1,4.09133101,Natural,True,,SMILES O=S(=O)(c1ccccc1)c1ccc(Cl)cc1
200305,,4.54821444,Natural,False,,
300434,SMILES COc1cc(CSCC(=O)O)ccc1O,3.25862765,Natural,True,,SMILES COc1cc(CSCC(=O)O)ccc1O
401946,SMILES O=C(CCCC[n+]1ccccc1)Sc1ccccc1C(=O)Nc1nccs1,4.59523773,Natural,True,,SMILES O=C(CCCC[n+]1ccccc1)Sc1ccccc1C(=O)Nc1nccs1
201891,SMILES CCC1(c2ccccc2)CSC(=O)NC1=O,4.57923269,Natural,True,,SMILES CCC1(c2ccccc2)CSC(=O)NC1=O
6782,SMILES CC(C)COC(=O)c1ccccc1C(=O)OCC(C)C,4.19702959,Natural,True,,SMILES CC(C)COC(=O)c1ccccc1C(=O)OCC(C)C
5680,SMILES NCCCCNS(=O)(=O)c1cccc2c(Cl)cccc12,4.24318075,Natural,True,,SMILES NCCCCNS(=O)(=O)c1cccc2c(Cl)cccc12
401975,SMILES Cc1[nH][nH]c(=O)c2c3c(nc1-2)-c1ccccc1CC3,3.95823503,Natural,True,,SMILES Cc1[nH][nH]c(=O)c2c3c(nc1-2)-c1ccccc1CC3
6805,SMILES O=C(O)Cc1c(Cl)ccc(Cl)c1Cl,3.59221053,Natural,True,,SMILES O=C(O)Cc1c(Cl)ccc(Cl)c1Cl
401959,SMILES NC(S)=NN=Cc1ccc(OCc2cccc(COc3ccc(C=NN=C(N)S)cc3)n2)cc1,4.36967516,Natural,True,,SMILES NC(S)=NN=Cc1ccc(OCc2cccc(COc3ccc(C=NN=C(N)S)cc3)n2)cc1
200547,,4.64983177,Natural,False,,
5468,SMILES CC(C(=O)O)c1ccc(C(=O)c2ccccc2)s1,3.87228584,Natural,True,,SMILES CC(C(=O)O)c1ccc(C(=O)c2ccccc2)s1
300790,SMILES COP(=O)(NC(C)=O)OC,3.00087619,Natural,True,,SMILES COP(=O)(NC(C)=O)OC
802,SMILES O=C(O)Cc1c[nH]c2ccccc12,2.99511981,Natural,True,,SMILES O=C(O)Cc1c[nH]c2ccccc12
6257,SMILES COc1ccccc1OCC1CNC(=O)O1,3.40917397,Natural,True,,SMILES COc1ccccc1OCC1CNC(=O)O1
400028,SMILES NC(=O)c1ccc(N=c2oc3ccccc3cc2-c2nc3ccccc3[nH]2)cc1,5.22869301,Natural,True,,SMILES NC(=O)c1ccc(N=c2oc3ccccc3cc2-c2nc3ccccc3[nH]2)cc1
20627,SMILES O=[N+]([O-])c1cccc(Nc2ccccc2)c1,3.53996563,Natural,True,,SMILES O=[N+]([O-])c1cccc(Nc2ccccc2)c1
3971,SMILES O=c1cc(N2CCNCC2)oc2c(-c3ccccc3)cccc12,3.5796957,Natural,True,,SMILES O=c1cc(N2CCNCC2)oc2c(-c3ccccc3)cccc12
201293,SMILES COc1ccc(C2=NCCC2c2ccc(OC)cc2)cc1,4.35656691,Natural,True,,SMILES COc1ccc(C2=NCCC2c2ccc(OC)cc2)cc1
401305,SMILES CCSSCS(C)(=O)=O,3.58606529,Natural,True,,SMILES CCSSCS(C)(=O)=O
300691,SMILES COc1ccccc1OCCOCCOc1ccccc1Cl,3.54241204,Natural,True,,SMILES COc1ccccc1OCCOCCOc1ccccc1Cl
301157,SMILES COC1(OC)CC2C(=O)CCCC21OC(C)=O,3.66840959,Natural,True,,SMILES COC1(OC)CC2C(=O)CCCC21OC(C)=O
400610,SMILES CN(C)c1nc(-c2cccc([N+](=O)[O-])c2)nc2ccccc12,4.7885046,Natural,True,,SMILES CN(C)c1nc(-c2cccc([N+](=O)[O-])c2)nc2ccccc12
400275,SMILES CC1=NN(c2ccccc2)C(=O)C1c1nc2ccccc2[nH]c1=O,4.42395782,Natural,True,,SMILES CC1=NN(c2ccccc2)C(=O)C1c1nc2ccccc2[nH]c1=O
300254,SMILES CCC(C)(C)c1cccc2ccccc12,3.8168087,Natural,True,,SMILES CCC(C)(C)c1cccc2ccccc12
6099,SMILES CN(C)c1ccc2nc3ccc(=[N+](C)C)cc-3sc2c1,4.96842432,Natural,True,,SMILES CN(C)c1ccc2nc3ccc(=[N+](C)C)cc-3sc2c1
21069,SMILES CN1CC[NH+](C2=Nc3ccccc3Sc3ccc(Cl)cc32)CC1,4.35111094,Natural,True,,SMILES CN1CC[NH+](C2=Nc3ccccc3Sc3ccc(Cl)cc32)CC1
300417,SMILES N#CC(N)=C(C#N)N=Cc1ccccc1,3.21109772,Natural,True,,SMILES N#CC(N)=C(C#N)N=Cc1ccccc1
6952,SMILES O=[N+]([O-])c1cc(Cl)cc([N+](=O)[O-])c1O,3.46821785,Natural,True,,SMILES O=[N+]([O-])c1cc(Cl)cc([N+](=O)[O-])c1O
801,SMILES O=C([O-])Cc1c[nH]c2ccccc12,3.0490005,Natural,True,,SMILES O=C([O-])Cc1c[nH]c2ccccc12
201610,SMILES CC(CCN1CCCCC1)(C(=O)O)c1cccc2ccccc12,4.78026581,Natural,True,,SMILES CC(CCN1CCCCC1)(C(=O)O)c1cccc2ccccc12
21066,SMILES CCOC(=O)C1(c2ccccc2)CC[N+](C)([O-])CC1,3.52818179,Natural,True,,SMILES CCOC(=O)C1(c2ccccc2)CC[N+](C)([O-])CC1
5365,SMILES CC(CC(N)C(=O)O)C(=O)O,3.22358918,Natural,True,,SMILES CC(CC(N)C(=O)O)C(=O)O
680,SMILES CCC(C)=CCCCC(C)CCOP(=O)(O)O,3.90710068,Natural,True,,SMILES CCC(C)=CCCCC(C)CCOP(=O)(O)O
301266,SMILES NC(=O)c1nccnc1Cl,3.48322082,Natural,True,,SMILES NC(=O)c1nccnc1Cl
400272,SMILES O=c1[nH]c2ccccc2nc1-c1c[nH]c2ccccc12,3.50788999,Natural,True,,SMILES O=c1[nH]c2ccccc2nc1-c1c[nH]c2ccccc12
301258,SMILES CCNC(C)(C)C(=O)c1ccc(Cl)s1,2.99693322,Natural,True,,SMILES CCNC(C)(C)C(=O)c1ccc(Cl)s1
20278,SMILES O=[N+]([O-])c1ccc(O)c(-c2ccccc2)c1,3.57456422,Natural,True,,SMILES O=[N+]([O-])c1ccc(O)c(-c2ccccc2)c1
21211,SMILES COC(=O)c1c2ccccc2nc2ccccc12,3.74242783,Natural,True,,SMILES COC(=O)c1c2ccccc2nc2ccccc12
6720,SMILES O=[N+]([O-])c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,4.42277145,Natural,True,,SMILES O=[N+]([O-])c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl
300591,SMILES CCCSCCN=C(N)C(N)=NCCSCCC,3.60580826,Natural,True,,SMILES CCCSCCN=C(N)C(N)=NCCSCCC
6291,SMILES C#CC1(O)CCC2C3CCc4cc(OC)ccc4C3CCC21C,5.59890985,Natural,True,,SMILES C#CC1(O)CCC2C3CCc4cc(OC)ccc4C3CCC21C
201413,SMILES O=C(CN1CCCC1)NN=CC(=O)c1ccc(-c2ccccc2)cc1,4.59419394,Natural,True,,SMILES O=C(CN1CCCC1)NN=CC(=O)c1ccc(-c2ccccc2)cc1
300356,SMILES Cc1ccc(S(=O)(=O)NN=Cc2ccc(Cl)s2)cc1,4.94689131,Natural,True,,SMILES Cc1ccc(S(=O)(=O)NN=Cc2ccc(Cl)s2)cc1
5453,SMILES S=P(N1CC1)(N1CC1)N1CC1,3.22934222,Natural,True,,SMILES S=P(N1CC1)(N1CC1)N1CC1
200527,,3.31371689,Natural,False,,
300376,SMILES CS(=O)(=O)c1ccc(Sc2ccc(S(C)(=O)=O)cc2)cc1,3.54800105,Natural,True,,SMILES CS(=O)(=O)c1ccc(Sc2ccc(S(C)(=O)=O)cc2)cc1
953,SMILES NC(CCOP(=O)(O)O)C(=O)O,3.39102674,Natural,True,,SMILES NC(CCOP(=O)(O)O)C(=O)O
21118,SMILES CSC(S)=NN=Cc1ccc([N+](=O)[O-])o1,3.86607432,Natural,True,,SMILES CSC(S)=NN=Cc1ccc([N+](=O)[O-])o1
300365,SMILES Cc1ccc(S(=O)(=O)NN=CC(C)(C)C(C)C)cc1,4.01900101,Natural,True,,SMILES Cc1ccc(S(=O)(=O)NN=CC(C)(C)C(C)C)cc1
3995,SMILES CC(C)(C)NCC(O)c1cc(Cl)c(N)c(C(F)(F)F)c1,3.60174441,Natural,True,,SMILES CC(C)(C)NCC(O)c1cc(Cl)c(N)c(C(F)(F)F)c1
301089,SMILES CCOC1OCN(C(C)C)CC1(C)C,3.19524384,Natural,True,,SMILES CCOC1OCN(C(C)C)CC1(C)C
201464,SMILES COC(=O)CCCCCC1NC(=O)CS1,3.4835465,Natural,True,,SMILES COC(=O)CCCCCC1NC(=O)CS1
20776,SMILES CC[N-]c1nc(N[N+]#N)nc(SC)n1,3.7211163,Natural,True,,SMILES CC[N-]c1nc(N[N+]#N)nc(SC)n1
6214,SMILES ClC(Cl)(Cl)C(Cl)(Cl)Cl,3.2236073,Natural,True,,SMILES ClC(Cl)(Cl)C(Cl)(Cl)Cl
201866,SMILES OCCC(c1ccccc1)N1CCCCC1,3.00453734,Natural,True,,SMILES OCCC(c1ccccc1)N1CCCCC1
401486,SMILES CC1(C(=O)O)CC(C)(C(=O)OCc2ccccc2)CC(C)(C(=O)OCc2ccccc2)C1,4.49995518,Natural,True,,SMILES CC1(C(=O)O)CC(C)(C(=O)OCc2ccccc2)CC(C)(C(=O)OCc2ccccc2)C1
5926,SMILES C[N+](C)(C)CC#CCOC(=O)Nc1cccc(Cl)c1,3.39889359,Natural,True,,SMILES C[N+](C)(C)CC#CCOC(=O)Nc1cccc(Cl)c1
201377,SMILES CC(NC(=O)c1ccccc1O)C(=O)O,3.00112152,Natural,True,,SMILES CC(NC(=O)c1ccccc1O)C(=O)O
201683,SMILES CCCCCCCCc1ccc(O)cc1O,4.53195047,Natural,True,,SMILES CCCCCCCCc1ccc(O)cc1O
200474,,3.92458224,Natural,False,,
200290,,4.43130159,Natural,False,,
401246,SMILES CC(=O)OCCn1nc(-c2ccc(Cl)cc2)nc1S,4.15352583,Natural,True,,SMILES CC(=O)OCCn1nc(-c2ccc(Cl)cc2)nc1S
DECOY_decoy_4386,SMILES O=C(O)c1ccccc1Nc1ccccc1,3.13933945,Natural,True,,SMILES O=C(O)c1ccccc1Nc1ccccc1
300532,SMILES OCC1OC(n2nnc3c(S)ncnc32)C(O)C1O,4.27891684,Natural,True,,SMILES OCC1OC(n2nnc3c(S)ncnc32)C(O)C1O
20119,SMILES CC(C)NCC(O)c1ccccc1,2.97854424,Natural,True,,SMILES CC(C)NCC(O)c1ccccc1
300142,SMILES Cc1cc(C(=O)c2ccccn2)c2cc(Cl)cc(Cl)c2n1,5.56089258,Natural,True,,SMILES Cc1cc(C(=O)c2ccccn2)c2cc(Cl)cc(Cl)c2n1
50063,SMILES CCCCCCOc1cccc(NC(=O)OCCN(C)C)c1,3.93453908,Natural,True,,SMILES CCCCCCOc1cccc(NC(=O)OCCN(C)C)c1
401146,SMILES CCNC(=O)c1cc(Cl)ccc1NC(=O)C12CC3CC(CC(C3)C1)C2,4.72227144,Natural,True,,SMILES CCNC(=O)c1cc(Cl)ccc1NC(=O)C12CC3CC(CC(C3)C1)C2
300571,SMILES Cc1ccc(C2NC(=O)c3ccccc3N2)s1,3.7126255,Natural,True,,SMILES Cc1ccc(C2NC(=O)c3ccccc3N2)s1
300112,SMILES O=S(=O)(c1ccc(N2CCOCC2)cc1)c1ccnc2cc(Cl)ccc12,4.66852808,Natural,True,,SMILES O=S(=O)(c1ccc(N2CCOCC2)cc1)c1ccnc2cc(Cl)ccc12
201970,SMILES C=CCOc1c(CCC)cc(CN2CCCC2)cc1CCC,4.2907238,Natural,True,,SMILES C=CCOc1c(CCC)cc(CN2CCCC2)cc1CCC
201762,SMILES Cc1ccccc1C(=O)NC(=O)N(C)C,5.09055567,Natural,True,,SMILES Cc1ccccc1C(=O)NC(=O)N(C)C
200076,,3.83062625,Natural,False,,
50029,SMILES COc1ccccc1C(S)=NC1CCCCC1,3.93894839,Natural,True,,SMILES COc1ccccc1C(S)=NC1CCCCC1
50124,SMILES C[NH+](C)CCC=C1c2cc(Cl)ccc2CSc2ccc(Cl)cc21,4.86462784,Natural,True,,SMILES C[NH+](C)CCC=C1c2cc(Cl)ccc2CSc2ccc(Cl)cc21
201648,SMILES CCCCCCCCCCSc1nc2c([nH]1)c(=O)n(C)c(=S)n2C,4.71406746,Natural,True,,SMILES CCCCCCCCCCSc1nc2c([nH]1)c(=O)n(C)c(=S)n2C
401467,SMILES CCOC(=O)Cc1ccc(Nc2cnc3cc(F)c(F)cc3n2)cc1,4.70765734,Natural,True,,SMILES CCOC(=O)Cc1ccc(Nc2cnc3cc(F)c(F)cc3n2)cc1
401261,SMILES Oc1ccccc1C=Nc1ccc(-c2nc3ccccc3o2)cc1,3.80919671,Natural,True,,SMILES Oc1ccccc1C=Nc1ccc(-c2nc3ccccc3o2)cc1
5330,SMILES COc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1,3.62385106,Natural,True,,SMILES COc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1
201776,SMILES CCN(CC)C(=O)COC(=O)c1ccccc1OC,3.08170319,Natural,True,,SMILES CCN(CC)C(=O)COC(=O)c1ccccc1OC
300151,SMILES CS(=O)(=O)N(CC(=O)O)Cc1ccccc1,3.94596887,Natural,True,,SMILES CS(=O)(=O)N(CC(=O)O)Cc1ccccc1
6489,SMILES CCC(Br)(CC)C(=O)NC(=O)NC(C)=O,3.89919734,Natural,True,,SMILES CCC(Br)(CC)C(=O)NC(=O)NC(C)=O
300189,SMILES CN(C)C1=NS(=O)(=O)N=C(N(C)c2ccccc2)O1,3.54415584,Natural,True,,SMILES CN(C)C1=NS(=O)(=O)N=C(N(C)c2ccccc2)O1
400196,SMILES CC(C)(C)OC(=O)NC(Cc1ccc(O)cn1)C(=O)NC1CCCCC1,4.50153685,Natural,True,,SMILES CC(C)(C)OC(=O)NC(Cc1ccc(O)cn1)C(=O)NC1CCCCC1
300143,SMILES CCOC(=O)c1cc(CO)nc2c(Cl)cc(Cl)cc12,5.30960417,Natural,True,,SMILES CCOC(=O)c1cc(CO)nc2c(Cl)cc(Cl)cc12
6310,SMILES O=C(Nc1ccc(C2=NCCCN2)cc1)c1ccc(C(=O)Nc2ccc(C3=NCCCN3)cc2)cc1,4.58207846,Natural,True,,SMILES O=C(Nc1ccc(C2=NCCCN2)cc1)c1ccc(C(=O)Nc2ccc(C3=NCCCN3)cc2)cc1
5759,SMILES O=C(O)c1c(Cl)ccc(Cl)c1Cl,3.13742542,Natural,True,,SMILES O=C(O)c1c(Cl)ccc(Cl)c1Cl
201371,SMILES CC(Cc1ccccc1)N(C)CC1CCCO1,3.37447929,Natural,True,,SMILES CC(Cc1ccccc1)N(C)CC1CCCO1
400026,SMILES O=c1oc2ccc(Cl)cc2cc1-c1nc2sc3c(c2c(=O)[nH]1)CCCC3,4.94083929,Natural,True,,SMILES O=c1oc2ccc(Cl)cc2cc1-c1nc2sc3c(c2c(=O)[nH]1)CCCC3
300610,SMILES CCOC(=O)C(=O)Nc1cc(C)ccc1C,3.66210461,Natural,True,,SMILES CCOC(=O)C(=O)Nc1cc(C)ccc1C
6934,SMILES Cc1ccc(N)c(S(=O)(=O)O)c1,3.84661698,Natural,True,,SMILES Cc1ccc(N)c(S(=O)(=O)O)c1
400910,SMILES c1ccc(CN2OC3CC2c2cccn2C3)cc1,3.64097691,Natural,True,,SMILES c1ccc(CN2OC3CC2c2cccn2C3)cc1
6914,SMILES Oc1c(Cl)cc(Cl)cc1Cl,3.57381725,Natural,True,,SMILES Oc1c(Cl)cc(Cl)cc1Cl
201931,SMILES Nc1nc(CCN2CCN(c3ccc(Cl)cc3)CC2)nc(N2CCOCC2)n1,4.70446777,Natural,True,,SMILES Nc1nc(CCN2CCN(c3ccc(Cl)cc3)CC2)nc(N2CCOCC2)n1
2952,SMILES O=C1CN(N=Cc2ccc(-c3ccc([N+](=O)[O-])cc3)o2)C(=O)N1,4.44572592,Natural,True,,SMILES O=C1CN(N=Cc2ccc(-c3ccc([N+](=O)[O-])cc3)o2)C(=O)N1
201728,SMILES CC(=O)c1c(C)c(C)c2c(c1C)CCC2(C)C,4.39306831,Natural,True,,SMILES CC(=O)c1c(C)c(C)c2c(c1C)CCC2(C)C
200455,,3.53035164,Natural,False,,
300710,SMILES CCOc1cc(C)cc(C(=O)O)c1,3.0835731,Natural,True,,SMILES CCOc1cc(C)cc(C(=O)O)c1
201307,SMILES OCCN1CC2CCC(C1)N2CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21,4.28623056,Natural,True,,SMILES OCCN1CC2CCC(C1)N2CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21
201242,SMILES O=c1c2ccccc2sc2c1cnc1ccccc12,4.4804554,Natural,True,,SMILES O=c1c2ccccc2sc2c1cnc1ccccc12
5811,SMILES O=C(O)c1cc(Cl)cc(Cl)c1,3.34428525,Natural,True,,SMILES O=C(O)c1cc(Cl)cc(Cl)c1
301130,SMILES Cc1nc(Cl)c(C(N)=O)nc1C,4.18149519,Natural,True,,SMILES Cc1nc(Cl)c(C(N)=O)nc1C
50057,SMILES CCCCCOc1cccc(NC(=O)OCCN(C)C)c1,3.41635895,Natural,True,,SMILES CCCCCOc1cccc(NC(=O)OCCN(C)C)c1
20162,SMILES CCCCCCC1C(=O)NC(=O)N(C2CCCCC2)C1=O,5.0510211,Natural,True,,SMILES CCCCCCC1C(=O)NC(=O)N(C2CCCCC2)C1=O
300699,SMILES CN1C(=O)C2CCCN2C(=O)C1(C)O,3.05225301,Natural,True,,SMILES CN1C(=O)C2CCCN2C(=O)C1(C)O
300747,SMILES CS(=O)(=O)OCC1CCC(COS(C)(=O)=O)CC1,3.58670306,Natural,True,,SMILES CS(=O)(=O)OCC1CCC(COS(C)(=O)=O)CC1
201515,SMILES CCC1(C2CCCCC2)CCC(=O)N1,3.59697533,Natural,True,,SMILES CCC1(C2CCCCC2)CCC(=O)N1
300025,SMILES COc1cc(NC(C)=O)c2ncccc2c1Br,4.1626153,Natural,True,,SMILES COc1cc(NC(C)=O)c2ncccc2c1Br
201161,SMILES Cc1ccc(-c2nc3ccccn3c2CN2CCOCC2)cc1,4.8522687,Natural,True,,SMILES Cc1ccc(-c2nc3ccccn3c2CN2CCOCC2)cc1
200225,,3.98619914,Natural,False,,
20883,SMILES CN(C)CCCn1c(=O)n(-c2ccccc2)c2cc(Cl)ccc21,5.01722193,Natural,True,,SMILES CN(C)CCCn1c(=O)n(-c2ccccc2)c2cc(Cl)ccc21
6465,SMILES CCC1(CC)C(=O)CCNC1=O,3.2837894,Natural,True,,SMILES CCC1(CC)C(=O)CCNC1=O
6899,SMILES Oc1c(Cl)cccc1Cl,3.60838962,Natural,True,,SMILES Oc1c(Cl)cccc1Cl
401995,SMILES O=C(c1cccnc1)N1N=C(c2ccccc2)CC1(O)c1cc(F)c(Cl)cc1Cl,5.25628614,Natural,True,,SMILES O=C(c1cccnc1)N1N=C(c2ccccc2)CC1(O)c1cc(F)c(Cl)cc1Cl
200510,,2.97419548,Natural,False,,
301112,SMILES OCC1OC(n2cnc3c(SCc4ccccc4)nc(Cl)cc32)C(O)C1O,4.05222607,Natural,True,,SMILES OCC1OC(n2cnc3c(SCc4ccccc4)nc(Cl)cc32)C(O)C1O
401270,SMILES CC12C(c3ccc(Cl)cc3Cl)=NOC1CCCC2O,3.82129979,Natural,True,,SMILES CC12C(c3ccc(Cl)cc3Cl)=NOC1CCCC2O
401173,SMILES Clc1nc2c(-c3cccs3)ncnc2n1C1CCCCO1,5.17008543,Natural,True,,SMILES Clc1nc2c(-c3cccs3)ncnc2n1C1CCCCO1
5406,SMILES CCN(CC)C(=O)NC1CC2c3cccc4[nH]cc(c34)CC2N(C)C1,4.14119339,Natural,True,,SMILES CCN(CC)C(=O)NC1CC2c3cccc4[nH]cc(c34)CC2N(C)C1
201350,SMILES CC(=O)NCc1cc(N)ccc1OCCCCCN1C(=O)c2ccccc2C1=O,4.60879898,Natural,True,,SMILES CC(=O)NCc1cc(N)ccc1OCCCCCN1C(=O)c2ccccc2C1=O
5546,SMILES Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,4.87175179,Natural,True,,SMILES Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1
400625,SMILES COc1ccc2c(c1)N=C1CSC(c3c(Cl)cccc3[N+](=O)[O-])N1C2,4.90918016,Natural,True,,SMILES COc1ccc2c(c1)N=C1CSC(c3c(Cl)cccc3[N+](=O)[O-])N1C2
401917,SMILES OC(CCN1CCN(CCOC(c2ccccc2)c2ccccc2)CC1)c1ccccc1,3.82455659,Natural,True,,SMILES OC(CCN1CCN(CCOC(c2ccccc2)c2ccccc2)CC1)c1ccccc1
200314,,4.76622868,Natural,False,,
576,SMILES O=c1cc2oc(-c3ccc(O)cc3)c(O)c(O)c-2c(O)c1,4.15348005,Natural,True,,SMILES O=c1cc2oc(-c3ccc(O)cc3)c(O)c(O)c-2c(O)c1
300588,SMILES C=CCN=C(N)C(N)=NCC=C,3.2531929,Natural,True,,SMILES C=CCN=C(N)C(N)=NCC=C
200322,,4.04528809,Natural,False,,
20215,SMILES FC(F)(F)c1nc2c(Br)ccc(Br)c2[nH]1,4.23755026,Natural,True,,SMILES FC(F)(F)c1nc2c(Br)ccc(Br)c2[nH]1
5731,SMILES CN(C)CCc1c[nH]c2ccc(CC3COC(=O)N3)cc12,3.43973732,Natural,True,,SMILES CN(C)CCc1c[nH]c2ccc(CC3COC(=O)N3)cc12
401052,SMILES Cc1c2c(c(C)n1-c1ccccn1)C(=O)N(CCN1CCN(c3ccccc3Cl)CC1)C2=O,5.10014725,Natural,True,,SMILES Cc1c2c(c(C)n1-c1ccccn1)C(=O)N(CCN1CCN(c3ccccc3Cl)CC1)C2=O
201765,SMILES COc1cc(C(=O)N2CCN(Cc3ccc4c(c3)OCO4)CC2)cc(OC)c1O,4.15616703,Natural,True,,SMILES COc1cc(C(=O)N2CCN(Cc3ccc4c(c3)OCO4)CC2)cc(OC)c1O
300780,SMILES CC(C)C(=O)Oc1ccc(-c2ccccc2)cc1,4.3863225,Natural,True,,SMILES CC(C)C(=O)Oc1ccc(-c2ccccc2)cc1
6232,SMILES Cc1ccc(S(=O)(O)=Nc2ccccc2)cc1,3.52210736,Natural,True,,SMILES Cc1ccc(S(=O)(O)=Nc2ccccc2)cc1
401763,SMILES C=CCC1CN(C(=O)OCc2ccccc2)C(C(=O)OCC)C1=O,3.67812729,Natural,True,,SMILES C=CCC1CN(C(=O)OCc2ccccc2)C(C(=O)OCC)C1=O
201974,SMILES C=CCOc1c(CC)cc(C(N)=O)cc1CC,4.33903122,Natural,True,,SMILES C=CCOc1c(CC)cc(C(N)=O)cc1CC
20145,SMILES O=C1C2CCCC1C(N1CCN(c3ccccc3)CC1)CC2,4.27066374,Natural,True,,SMILES O=C1C2CCCC1C(N1CCN(c3ccccc3)CC1)CC2
5006,SMILES [NH-]N1CCCC2Cc3nc(N)ncc3CC21,4.41299391,Natural,True,,SMILES [NH-]N1CCCC2Cc3nc(N)ncc3CC21
401094,SMILES CC(=O)OC(CN1CCN(c2ccccn2)CC1)Cn1sc2nc(C)cc(C)c2c1=O,4.34917021,Natural,True,,SMILES CC(=O)OC(CN1CCN(c2ccccn2)CC1)Cn1sc2nc(C)cc(C)c2c1=O
400131,SMILES O=c1oc2ccccc2c2c1C1CCCOC1O2,4.14400053,Natural,True,,SMILES O=c1oc2ccccc2c2c1C1CCCOC1O2
401996,SMILES COc1ccc(C2=NN(C(=O)c3cccnc3)C(O)(c3cc(F)c(Cl)cc3Cl)C2)cc1OC,5.34637976,Natural,True,,SMILES COc1ccc(C2=NN(C(=O)c3cccnc3)C(O)(c3cc(F)c(Cl)cc3Cl)C2)cc1OC
301039,SMILES Nc1nc(Cl)c(N)c(Cl)n1,3.61008382,Natural,True,,SMILES Nc1nc(Cl)c(N)c(Cl)n1
5711,SMILES CC(N)C1CCC(C(=O)Nc2ccncc2)CC1,3.52543664,Natural,True,,SMILES CC(N)C1CCC(C(=O)Nc2ccncc2)CC1
201365,SMILES CCCCCCOc1ccc(N)cc1CS(C)(=O)=O,3.65217948,Natural,True,,SMILES CCCCCCOc1ccc(N)cc1CS(C)(=O)=O
932,SMILES O=C1CC(c2ccc(O)cc2)Oc2cc(O)cc(O)c21,3.89268112,Natural,True,,SMILES O=C1CC(c2ccc(O)cc2)Oc2cc(O)cc(O)c21
